ID;Test:1. nadala test (Punktid);Test:2. nadala test (Punktid);Test:3. nadala test (Punktid);Test:4. nadala test (Punktid);Test:5. nadala test (Punktid);Test:6. nadala test (Punktid);Test:7. nadala test (Punktid);Test:8. nadala test (Punktid);Test:9. nadala test (Punktid);Test:10. nadala test (Punktid);Test:11. nadala test (Punktid);Test:12. nadala test (Punktid);Test:13. nadala test (Punktid);Test:14. nadala test (Punktid);Test:15. nadala test (Punktid);Test:16. nadala test (Punktid);Videoloengud kokku (Punktid);VPL harjutus:1. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:2. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:3. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:4. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:5. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:7. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:8. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:9. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:10. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:11. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:13. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:14. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:15. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);Kodutood kokku (Punktid);ulesanne:Esita projekti kirjeldus (Punktid);ulesanne:Projekti algversioon (Punktid);ulesanne:Projekti loppversioon (Punktid);Projekt kokku (Punktid);Test:1. kontrolltoo arvestuslik osa (Punktid);VPL harjutus:1. kontrolltoo programmide esitamine (Punktid);Test:1. KT jareltoo arvestuslik osa (Punktid);VPL harjutus:1. KT jareltoo programmide esitamine (Punktid);Test:1. KT 5.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:1. KT 5.01 lisajareltoo programmide esitamine (Punktid);Test:1. KT 25.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:1. KT 25.01 lisajareltoo programmide esitamine (Punktid);Test:2. kontrolltoo arvestuslik osa (Punktid);VPL harjutus:2. kontrolltoo programmide esitamine (Punktid);Test:2. KT jareltoo arvestuslik osa (Punktid);VPL harjutus:2. KT jareltoo programmide esitamine (Punktid);Test:2. KT 6.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:2. KT 6.01 lisajareltoo programmide esitamine (Punktid);Test:2. KT 26.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:2. KT 26.01 lisajareltoo programmide esitamine (Punktid);Kontrolltood kokku (Punktid);Eksamile paas (Punktid);Test:8.01 eksami arvestuslik osa (Punktid);Test:8.01 eksami punktilise osa 1. ulesanne (Punktid);VPL harjutus:8.01 eksami punktilise osa 2. ja 3. ulesande esitamine (Punktid);Test:14.01 eksami arvestuslik osa (Punktid);Test:14.01 eksami punktilise osa 1. ulesanne (Punktid);VPL harjutus:14.01 eksami punktilise osa 2. ja 3. ulesande esitamine (Punktid);Test:27.01 eksami arvestuslik osa (Punktid);Test:27.01 eksami punktilise osa 1. ulesanne (Punktid);VPL harjutus:27.01 eksami punktilise osa 2. ja 3. ulesande esitamine (Punktid);Eksam kokku (Punktid);VPL harjutus:1. lisaulesanne 0 Muster (Punktid);VPL harjutus:2. lisaulesanne 0 Tekstispiraal (Punktid);VPL harjutus:3. lisaulesanne 0 Salasona (Punktid);VPL harjutus:4. lisaulesanne 0 Pakkimine (Punktid);VPL harjutus:5. lisaulesanne 0 Ristmik (Punktid);VPL harjutus:6. lisaulesanne 0 Laburint (Punktid);8. lisaulesanne 0 Loppkusitlus (Punktid);Praktikumide lisapunktid (Punktid);Projektikonkursi punktid (Punktid);Lisapunktid kokku (Punktid);VPL harjutus:Pokkerikate tuvastamise automaatkontroll (Punktid);Test:Kontrolltoo harjutustest (Punktid);Test:Kontrolltoo harjutustest (Punktid);Test:Naidiseksami arvestuslik osa (Punktid);Test:Naidiseksami punktilise osa 1. ulesanne (Punktid);Kogutulemus (Punktid);Hinne (Punktid)
226;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.2;0.2;6.81;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.2;0.5;12.6;1;5;5;10.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;39;1;1;7.6;17.5;0.0;0.0;0.0;0.0;0.0;0.0;25.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.86;6.5;0.0;0.0;93.51;93.51
227;0.0;0.5;0.5;0.5;0.4;0.4;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;7;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;12.5;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;39;1;1;8.8;19.5;0.0;0.0;0.0;0.0;0.0;0.0;28.3;2;0.0;1.9;0.0;0.0;0.0;1;0.0;0.0;4.9;0.0;8;8.55;4;9.6;101.7;100.0
228;0.5;0.5;0.5;0.5;0.4;0.4;0.5;0.5;0.2;0.3;0.3;0.2;0.4;0.4;0.0;0.3;5.77;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.2;0.5;0.3;0.5;0.3;0.5;0.0;0.5;0.0;0.5;0.0;0.5;10.8;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;17;0.0;0.0;0.0;0.0;0.0;0.0;37;1;1;8.3;17.5;0.0;0.0;0.0;0.0;0.0;0.0;25.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;9;4;8.5;89.37;89.37
229;0.4;0.4;0.4;0.3;0.4;0.4;0.5;0.3;0.4;0.4;0.3;0.5;0.4;0.4;0.3;0.3;5.93;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.0;0.3;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.3;0.5;0.0;0.5;11.2;0.0;5;3.5;8.5;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;39.5;1;0.0;0.0;0.0;1;9.9;19;0.0;0.0;0.0;28.9;0.0;0.0;0.0;0.0;0.0;0.0;1;2;0.0;3;0.0;7.5;8.5;4;6.1;97.0;97.0
230.0;0.5;0.4;0.3;0.4;0.5;0.5;0.4;0.4;0.3;0.4;0.4;0.4;0.5;0.4;0.4;0.3;6.31;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.0;0.5;12.2;1;5;5;10.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;1;18;0.0;0.0;0.0;0.0;0.0;0.0;37;1;0.0;0.0;0.0;1;9.4;17.5;0.0;0.0;0.0;26.9;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;7;5.3;4;6.6;93.41;93.41
231;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;0.5;0.5;12.8;0.0;5;5;10.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;38.5;1;1;9.5;19.5;0.0;0.0;0.0;0.0;0.0;0.0;29;2;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0;4;0.0;6;7.5;0.0;0.0;101.3;100.0
232;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;7;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;12.6;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;39;1;1;9.5;20.0;0.0;0.0;0.0;0.0;0.0;0.0;29.5;0.0;2;0.0;0.0;0.0;0.0;1;0.0;0.0;3;0.0;8;9;4;10.0;101.1;100.0
233;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.4;0.3;0.3;0.4;0.5;0.4;0.1;0.0;6.15;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.2;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;12.1;0.0;5;5;10.0;1;14.5;0.0;0.0;0.0;0.0;0.0;0.0;1;4;0.0;18;0.0;0.0;0.0;0.0;32.5;1;1;8.1;11.5;0.0;0.0;0.0;0.0;0.0;0.0;19.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;1;0.0;0.0;5.85;4;1.2;81.35;81.35
234;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.5;0.4;0.4;0.4;0.4;7;0.5;0.5;0.5;0.5;0.3;0.0;0.4;0.5;0.5;0.5;0.3;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.2;0.5;0.5;0.5;0.5;0.5;11.6;0.0;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;9.4;18.5;0.0;0.0;0.0;27.9;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;7.8;3;9.6;97.5;97.5
235;0.5;0.4;0.4;0.4;0.4;0.4;0.0;0.4;0.4;0.4;0.0;0.0;0.3;0.4;0.0;0.0;4.21;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.2;0.5;0.0;0.5;0.5;0.0;0.3;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;8;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;17.5;0.0;0.0;0.0;0.0;0.0;0.0;37.5;1;0.0;0.0;0.0;1;9.4;20.0;0.0;0.0;0.0;29.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0.0;0.0;6.75;2.5;0.0;90.1;90.1
236;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.5;0.4;0.4;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;0.3;0.5;0.5;0.5;0.3;0.5;0.4;0.5;12.3;1;5;0.0;5;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;39;1;0.0;0.0;0.0;1;10.0;20.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;94.3;94.3
237;0.4;0.3;0.0;0.0;0.2;0.4;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.67;0.5;0.5;0.4;0.5;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.4;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;4.8;1;5;5;10.0;0.0;9;1;0.0;0.0;0.0;0.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.29;2.25;0.0;0.0;25.47;0.0
238;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;7;0.5;0.5;0.5;0.5;0.3;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.3;0.5;0.5;0.5;0.4;0.5;11.9;0.0;5;5;10.0;1;18.5;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;38.5;1;1;9.5;19.5;0.0;0.0;0.0;0.0;0.0;0.0;29;0.0;0.0;2;2;0.0;0.0;1;0.0;0.0;5;0.0;7;7.5;4;9.6;101.4;100.0
239;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.5;0.4;0.4;0.5;0.4;0.4;0.3;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;13;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;1;9.7;19.5;0.0;0.0;0.0;0.0;0.0;0.0;29.2;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;6;9;4;6.7;100.2;100.0
240.0;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.4;0.5;0.0;0.5;0.5;0.4;0.5;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;13;1;5;5;10.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;39.5;1;0.0;0.0;0.0;1;9.8;20.0;0.0;0.0;0.0;29.8;0.0;0.0;2;2;0.0;0.0;0.0;0.0;0.0;4;0.0;7;9;4;0.0;103.3;100.0
241;0.5;0.3;0.4;0.3;0.4;0.3;0.4;0.3;0.0;0.0;0.4;0.2;0.5;0.3;0.3;0.0;4.45;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.5;0.5;0.0;0.3;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.7;1;5;5;10.0;1;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;1;0.0;0.0;0.0;0.0;0.0;22;1;0.0;0.0;0.0;1;9.5;9;0.0;0.0;0.0;18.5;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0.0;2;0.0;7;9;4;10.0;64.65;64.65
242;0.5;0.4;0.4;0.4;0.5;0.5;0.5;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.2;0.4;6.68;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;0.0;0.5;12.2;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;18.5;0.0;0.0;0.0;0.0;0.0;0.0;38.5;1;1;9.9;18;0.0;0.0;0.0;0.0;0.0;0.0;27.9;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;9;4;9.6;96.28;96.28
243;0.5;0.4;0.4;0.4;0.5;0.4;0.5;0.5;0.4;0.4;0.4;0.5;0.5;0.5;0.3;0.3;6.78;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.3;0.5;12.6;1;5;5;10.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;38.5;1;0.0;0.0;0.0;1;9.8;19.5;0.0;0.0;0.0;29.3;0.0;0.0;0.0;2;0.0;0.0;1;0.0;2;5;0.0;8;6;3.75;9.2;102.2;100.0
244;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5;0.0;1.54;0.0;0.5;0.0;0.5;0.0;0.5;0.1;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.5;0.5;0.0;0.5;0.1;0.5;7;1;3;5;8;1;5;0.0;9.5;0.0;0.0;0.0;0.0;0.0;3;1;14;0.0;0.0;0.0;0.0;23.5;1;0.0;0.0;0.0;1;9.6;20.0;0.0;0.0;0.0;29.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;9;0.0;0.0;69.64;69.64
245;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;13;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;39.5;1;1;10.0;19;0.0;0.0;0.0;0.0;0.0;0.0;29;2;2;2;2;0.0;2;1;0.0;0.0;10.0;1;8;9;4;9.1;108.5;100.0
246;0.5;0.5;0.5;0.4;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.0;6.53;0.0;0.5;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.0;0.5;0.5;0.5;0.0;0.3;0.5;0.5;0.5;9.7;0.0;5;5;10.0;1;16.5;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;36.5;1;0.0;0.0;0.0;1;10.0;19;0.0;0.0;0.0;29;0.0;0.0;2;0.0;0.0;0.0;0.0;1;0.0;3;0.0;0.0;0.0;4;9.6;94.73;94.73
247;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.3;0.4;0.5;0.4;0.5;0.4;0.4;0.4;7;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;12.6;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;17.5;0.0;0.0;0.0;0.0;0.0;0.0;37.5;1;0.0;0.0;0.0;1;9.9;20.0;0.0;0.0;0.0;29.9;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;7.5;4;8.1;98;98
248;0.5;0.5;0.4;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.2;0.3;0.3;0.4;0.2;0.1;5.38;0.5;0.0;0.5;0.5;0.5;0.5;0.3;0.5;0.2;0.5;0.2;0.0;0.5;0.0;0.3;0.5;0.0;0.0;0.0;0.5;0.3;0.0;0.0;0.5;0.0;0.5;7.3;0.0;5;5;10.0;1;17;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;18.5;0.0;0.0;0.0;0.0;35.5;1;1;6;14.5;0.0;0.0;0.0;0.0;0.0;0.0;20.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3;2;5.9;78.68;78.68
249;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;12.5;1;5;5;10.0;1;10.0;0.0;20.0;0.0;0.0;0.0;0.0;1;16;0.0;20.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;10.0;20.0;0.0;0.0;0.0;30.0;2;2;2;0.0;0.0;0.0;1;0.0;2;9;0.0;8;9;4;10.0;108.5;100.0
250.0;0.4;0.3;0.4;0.2;0.3;0.0;0.3;0.4;0.3;0.5;0.4;0.5;0.5;0.5;0.3;0.4;5.68;0.5;0.5;0.2;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.0;0.4;0.5;0.3;0.5;0.5;0.5;0.0;0.5;0.0;0.5;10.6;0.0;5;5;10.0;1;14;0.0;0.0;0.0;0.0;0.0;0.0;1;17.5;0.0;0.0;0.0;0.0;0.0;0.0;31.5;1;1;9.7;20.0;0.0;0.0;0.0;0.0;0.0;0.0;29.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0;4;8.6;87.48;87.48
251;0.4;0.0;0.0;0.0;0.4;0.4;0.5;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;2.32;0.5;0.5;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;7;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;8.9;19;0.0;0.0;0.0;27.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;7.75;4;9.1;87.22;87.22
252;0.4;0.4;0.4;0.4;0.3;0.4;0.5;0.5;0.4;0.4;0.4;0.5;0.5;0.4;0.3;0.4;6.37;0.5;0.5;0.5;0.5;0.3;0.5;0.3;0.5;0.3;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.3;0.5;12;1;5;5;10.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;39;1;1;10.0;19.5;0.0;0.0;0.0;0.0;0.0;0.0;29.5;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;7.5;4;7.2;97.87;97.87
253;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.4;0.4;0.5;0.3;0.4;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;12.7;0.0;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;9.6;20.0;0.0;0.0;0.0;29.6;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0;8;0.0;0.0;0.0;101.3;100.0
254;0.4;0.3;0.5;0.5;0.3;0.2;0.5;0.4;0.3;0.4;0.3;0.5;0.3;0.3;0.2;0.2;5.45;0.5;0.0;0.2;0.5;0.2;0.5;0.2;0.5;0.5;0.5;0.1;0.5;0.1;0.5;0.1;0.5;0.0;0.5;0.3;0.5;0.3;0.0;0.0;0.5;0.0;0.0;7.5;0.0;5;5;10.0;1;14.5;0.0;0.0;0.0;0.0;0.0;0.0;1;13;0.0;0.0;0.0;0.0;0.0;0.0;27.5;1;0.0;0.0;0.0;1;7.4;11.5;0.0;0.0;0.0;18.9;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0.0;2;0.0;7.5;0.0;3.5;3.8;71.35;71.35
255;0.5;0.5;0.4;0.5;0.5;0.4;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.5;0.3;0.4;6.99;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.0;0.5;0.5;0.3;0.5;12.1;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;39;1;0.0;0.0;0.0;1;9.8;16.5;0.0;0.0;0.0;26.3;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;8.5;4;9.1;95.39;95.39
256;0.5;0.4;0.3;0.3;0.3;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.11;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;1;18.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.33;0.0;4.21;0.0;0.0;0.0;26.84;0.0
257;0.4;0.0;0.3;0.0;0.4;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.2;0.0;0.0;0.0;2.35;0.5;0.5;0.0;0.5;0.5;0.5;0.0;0.0;0.5;0.0;0.3;0.5;0.5;0.0;0.0;0.5;0.0;0.0;0.5;0.5;0.4;0.5;0.0;0.0;0.0;0.3;7;1;0.0;5;5;1;19;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;38;1;0.0;0.0;0.0;0.0;0.0;0.0;1;8.9;18.5;27.4;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;0.0;6.5;2.25;0.0;80.8;80.8
258;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;13;1;5;5;10.0;1;16.5;0.0;20.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;9.7;17.5;0.0;0.0;0.0;27.2;0.0;0.0;2;0.0;1.8;0.0;1;0.0;0.0;4.8;0.0;8;8.5;4;10.0;102.0;100.0
